Category ID,Category Label,words
1,TVs,"['hisense', 'uk', 'inch', 'ultra', 'hd', 'certified', 'freeview', 'play', 'smart', 'tv']"
1,TVs,"['hisense', 'ultra', 'hd', 'hdr', 'smart', 'led', 'tv']"
1,TVs,"['hisense', 'uk', 'inch', 'uhd', 'smart', 'tv', 'grey', 'model']"
1,TVs,"['hisense', 'uk', 'inch', 'uhd', 'smart', 'tv', 'grey', 'model']"
1,TVs,"['sony', 'kdxe', 'inch', 'hdr', 'android', 'smart', 'tv']"
1,TVs,"['sony', 'kd', 'xe', 'cm', 'pixels', 'led', 'smart', 'tv']"
1,TVs,"['sony', 'kd', 'xe', 'bravia', 'xe', 'series', 'class', 'viewable', 'led', 'tv']"
1,TVs,"['panasonic', 'tx', 'ez', 'inch', 'uhd', 'pro', 'hdr', 'oled', 'tv']"
1,TVs,"['panasonic', 'tx', 'ez', 'oled']"
1,TVs,"['panasonic', 'tx', 'ez', 'inch', 'uhd', 'pro', 'hdr', 'oled', 'tv']"
1,TVs,"['black', 'led', 'lfd', 'display', 'dvi', 'hdmi']"
1,TVs,"['samsung', 'hg', 'ee', 'dk', 'full', 'hd', 'led', 'hotel', 'tv', 'freeview', 'hd']"
1,TVs,"['samsung', 'hg', 'ee', 'dk', 'full', 'hd', 'titanium']"
1,TVs,"['samsung', 'hg', 'ee', 'dk', 'full', 'hd']"
1,TVs,"['samsung', 'hg', 'ee', 'dk', 'full', 'hd', 'titanium']"
1,TVs,"['samsung', 'hg', 'ee', 'dk', 'series', 'led', 'display']"
1,TVs,"['samsung', 'hg', 'ee', 'dk', 'display', 'diagonal', 'cm', 'display', 'resolut']"
1,TVs,"['loewe', 'bild', 'oled', 'tv']"
1,TVs,"['loewe', 'technology', 'bild', 'oled', 'uhd', 'tv']"
1,TVs,"['loewe', 'bild']"
1,TVs,"['samsung', 'hg', 'ef', 'db', 'hf', 'series', 'led', 'display']"
1,TVs,"['samsung', 'hg', 'ed', 'eb', 'class', 'led', 'tv', 'hotel', 'hospitality', 'smart', 'tv', 'full', 'hd', 'black']"
1,TVs,"['lg', 'uh', 'inch', 'ultra', 'hd', 'smart', 'tv', 'webos', 'model', 'grey']"
1,TVs,"['lg', 'uh', 'inch', 'ultra', 'hd', 'smart', 'tv', 'webos', 'model', 'grey']"
1,TVs,"['lg', 'uh', 'inch', 'ultra', 'hd', 'certified', 'hdr', 'pro', 'smart', 'led', 'tv', 'magic', 'remote', 'ultra', 'slim', 'design', 'black']"
1,TVs,"['lg', 'mt']"
1,TVs,"['lg', 'mt', 'smart', 'led', 'tv']"
1,TVs,"['lg', 'mt']"
1,TVs,"['led', 'mt', 'pz']"
1,TVs,"['lg', 'mt', 'smart', 'led', 'tv']"
1,TVs,"['lg', 'mt']"
1,TVs,"['lg', 'uk', 'plb', 'smart', 'ultra', 'hd', 'hdr', 'led', 'tv']"
1,TVs,"['lg', 'electronics', 'uk', 'fh', 'fernseher', 'ultra', 'hd']"
1,TVs,"['lg', 'uk', 'ultra', 'hd', 'smart', 'tv', 'wi', 'fi', 'black', 'silver', 'led', 'tv', 'led', 'tvs', 'cm', 'pixels', 'led', 'smart', 'tv', 'wi', 'fi', 'black', 'silver']"
1,TVs,"['cello', 'display', 'diagonal', 'cm', 'display', 'resolution']"
1,TVs,"['cello', 'cm', 'tv', 'dvd', 'combo', 'hdtv']"
1,TVs,"['cello', 'built', 'dvd', 'player', 'mw']"
1,TVs,"['cello', 'ansmt', 'inch', 'android', 'smart', 'led', 'tv', 'wi', 'fi', 'freeview', 'hd']"
1,TVs,"['cello', 'ins', 'smart', 'freeview', 'tv', 'ansmt']"
1,TVs,"['cello', 'ansmt', 'ansmt', 'mw']"
1,TVs,"['philips', 'pus', 'smart', 'ultra', 'hd', 'hdr', 'led', 'tv']"
1,TVs,['pus']
1,TVs,"['philips', 'inch', 'pus', 'smart', 'uhd', 'tv', 'hdr']"
1,TVs,"['lg', 'uj', 'inch', 'ultra', 'hd', 'hdr', 'freeview', 'play', 'smart', 'led', 'tv']"
1,TVs,"['lg', 'uj', 'led', 'smart', 'tv', 'ultrahd']"
1,TVs,"['lg', 'uj', 'inch', 'ultra', 'hd', 'hdr', 'smart', 'led', 'tv', 'model']"
1,TVs,"['cm', 'lcd', 'webos', 'dvb', 'hdmi', 'usb']"
1,TVs,"['lg', 'uj', 'inch', 'ultra', 'hd', 'hdr', 'smart', 'tv', 'freeview', 'play']"
1,TVs,"['lg', 'uj', 'inch', 'ultra', 'hd', 'certified', 'hdr', 'freeview', 'play', 'smart', 'tv']"
1,TVs,"['lg', 'uj', 'led', 'tv', 'uj', 'mw']"
1,TVs,"['panasonic', 'tx', 'ez', 'ultra', 'hd', 'pro', 'hdr', 'oled', 'television']"
1,TVs,"['panasonic', 'tx', 'ez', 'smart', 'hdr', 'ultra', 'hd', 'oled', 'tv', 'freeview', 'play', 'black']"
1,TVs,"['panasonic', 'tx', 'ez', 'smart', 'uhd', 'oled', 'tv', 'freeview', 'ex', 'display', 'model']"
1,TVs,"['sony', 'bravia', 'tv', 'tuner']"
1,TVs,"['sony', 'bravia', 'tv', 'tuner']"
1,TVs,"['cm', 'lcd', 'smart', 'tv', 'dvb', 'hdmi']"
1,TVs,"['lg', 'lj', 'led', 'tv', 'clearance', 'product', 'lj', 'mw']"
1,TVs,"['lg', 'lj', 'inch', 'smart', 'full', 'hd', 'led', 'tv', 'freeview', 'play', 'usb', 'recording', 'black']"
1,TVs,"['philips', 'pos', 'inch', 'ultra', 'hd', 'oled', 'tv', 'android', 'smart', 'tv', 'ambilight', 'sided', 'hdr', 'perfect', 'freeview', 'hd', 'sound', 'model', 'silver']"
1,TVs,"['philips', 'tv', 'oled', 'tv', 'chrome']"
1,TVs,"['philips', 'pos', 'oled', 'hdr', 'ultra', 'hd', 'smart', 'android', 'tv', 'freeview', 'hd', 'ambilight', 'sided', 'silver']"
1,TVs,"['lg', 'uk', 'plb', 'smart', 'ultra', 'hd', 'hdr', 'led', 'tv']"
1,TVs,"['lg', 'electronics', 'uk', 'fh', 'fernseher', 'ultra', 'hd']"
1,TVs,"['hisense', 'uk', 'inch', 'ultra', 'hd', 'hdr', 'smart', 'tv']"
1,TVs,"['samsung', 'uemu', 'inch', 'dynamic', 'crystal', 'colour', 'ultra', 'hd', 'hdr', 'smart', 'tv']"
1,TVs,"['samsung', 'ue', 'mu', 'inch', 'ultra', 'hd', 'smart', 'tv']"
1,TVs,"['samsung', 'mu', 'led', 'tv', 'ue', 'mu', 'txxu', 'mw']"
1,TVs,"['cm', 'lcd', 'ultra', 'hd', 'wf', 'dvb']"
1,TVs,"['lg', 'smart', 'tv', 'lg', 'sj', 'super', 'uhd', 'led', 'usb', 'hdr', 'wifi', 'black', 'bb']"
1,TVs,"['lg', 'sj', 'inch', 'super', 'uhd', 'premium', 'hdr', 'smart', 'led', 'tv', 'model']"
1,TVs,"['fujifilm', 'pro', 'mirrorless', 'camera', 'twin', 'lens', 'bundle']"
1,TVs,"['panasonic', 'tx', 'fxw', 'led', 'tv', 'cm', 'eec', 'dvb', 'dvb', 'dvb', 'uhd', 'smart', 'tv', 'wlan', 'pvr', 'ready', 'ci', 'black']"
1,TVs,"['panasonic', 'tx', 'fxw', 'led', 'tv', 'cm', 'eec', 'dvb', 'dvb', 'dvb', 'uhd', 'smart', 'tv', 'wlan', 'pvr', 'ready', 'ci', 'black']"
1,TVs,"['philips', 'pus', 'inch', 'ultra', 'hd', 'android', 'smart', 'tv', 'hdr', 'plus', 'sided', 'ambilight', 'light', 'silver', 'model']"
1,TVs,"['philips', 'pus', 'inch', 'uhd', 'smart', 'ambilight', 'tv']"
1,TVs,"['sony', 'kd', 'xe', 'cm', 'pixels', 'led', 'smart', 'tv']"
1,TVs,"['sony', 'bravia', 'kd', 'xe', 'bu']"
1,TVs,"['sony', 'bravia', 'xe', 'kd', 'xe', 'cm', 'led', 'lcd', 'tv']"
1,TVs,"['lg', 'electronics', 'mt', 'df', 'hd', 'ready', 'inch', 'led', 'tv', 'model']"
1,TVs,"['lg', 'mt', 'df', 'pz', 'hd', 'cd', 'black', 'hospitality', 'tv']"
1,TVs,"['lg', 'electronics', 'mt', 'df', 'inch', 'hd', 'ready', 'led', 'tv', 'remote', 'control']"
1,TVs,"['toshiba', 'sw', 'db', 'hd', 'ready', 'led']"
1,TVs,"['toshiba', 'hd', 'ready', 'led', 'tv']"
1,TVs,"['toshiba', 'hd', 'ready', 'led', 'tv']"
1,TVs,"['sony', 'fw', 'xe', 'cm', 'lcd', 'pixels', 'cd']"
1,TVs,"['sony', 'fw', 'xe', 'professional', 'colour', 'led', 'large', 'display']"
1,TVs,"['lg', 'uk', 'pla']"
1,TVs,"['lg', 'uk', 'pla', 'inch', 'uhd', 'hdr', 'smart', 'led', 'tv', 'freeview', 'play', 'model', 'black']"
1,TVs,"['denver', 'led', 'portable', 'tv', 'cm', 'battery', 'powered', 'black']"
1,TVs,"['denver', 'led', 'portable', 'tv', 'cm', 'battery', 'powered', 'black']"
1,TVs,"['denver', 'led', 'inch', 'tv']"
1,TVs,"['samsung', 'ue', 'mu', 'ultra', 'hd', 'hdr', 'curved', 'led', 'smart', 'tv', 'freeview', 'hd']"
1,TVs,"['inch', 'curved', 'uhd', 'led', 'hdr', 'smart', 'tv', 'wifi', 'tvplus']"
1,TVs,"['samsung', 'uemu', 'curved', 'hdr', 'ultra', 'hd', 'smart', 'tv', 'active', 'crystal', 'colour', 'freeview', 'hd']"
1,TVs,"['cm', 'uhd', 'led', 'smart', 'tv', 'pqi', 'rms']"
1,TVs,"['samsung', 'ue', 'mu', 'series', 'led', 'tv']"
1,TVs,"['samsung', 'ue', 'mu', 'hdr', 'pro', 'smart', 'led', 'tv', 'bluetooth']"
1,TVs,"['samsung', 'ue', 'mu', 'inch', 'ultra', 'hd', 'smart', 'tv']"
1,TVs,"['samsung', 'ue', 'mu', 'txxu', 'inch', 'series', 'led', 'smart', 'tv', 'black', 'silver']"
1,TVs,"['sony', 'kdl', 'bu', 'inch', 'full', 'hd', 'led', 'hdr', 'smart', 'tv', 'wifi', 'youtube']"
1,TVs,"['sony', 'bravia', 'inch', 'premium', 'full', 'hd', 'hdr', 'tv', 'reality', 'pro', 'triluminos', 'display', 'black', 'model']"
1,TVs,"['samsung', 'hg', 'ee', 'skxxu', 'inch', 'led', 'display', 'tv', 'black']"
1,TVs,"['lg', 'oled', 'inch', 'oled', 'ultra', 'hd', 'hdr', 'smart', 'tv']"
1,TVs,"['lg', 'oled', 'series', 'oled', 'tv']"
1,TVs,"['lg', 'oled', 'cm', 'oled', 'tv']"
1,TVs,"['toshiba', 'db', 'smart', 'ultra', 'hd', 'hdr', 'led', 'tv']"
1,TVs,"['toshiba', 'db', 'led', 'hdr', 'ultra', 'hd', 'smart', 'tv', 'freeview', 'hd', 'freeview', 'play', 'black']"
1,TVs,"['toshiba', 'db', 'inch', 'smart', 'ultra', 'hd', 'hdr', 'led', 'tv', 'freeview', 'play', 'alexa']"
1,TVs,"['toshiba', 'db', 'smart', 'ultra', 'hd', 'hdr', 'led', 'tv']"
1,TVs,"['toshiba', 'db', 'led', 'hdr', 'ultra', 'hd', 'smart', 'tv', 'freeview', 'hd', 'freeview', 'play', 'black']"
1,TVs,"['toshiba', 'db', 'smart', 'ultra', 'hd', 'hdr', 'led', 'tv']"
1,TVs,"['mixed', 'akcija', 'jaunums', 'philips', 'ultra', 'hd', 'oled', 'televizors', 'oled']"
1,TVs,"['philips', 'oled', 'smart', 'ultra', 'hd', 'hdr', 'oled', 'tv', 'soundbar']"
1,TVs,"['philips', 'oled']"
1,TVs,"['panasonic', 'tx', 'fxw', 'led', 'tv', 'cm', 'eec', 'dvb', 'dvb', 'dvb', 'uhd', 'smart', 'tv', 'wlan', 'pvr', 'ready', 'ci', 'silver']"
1,TVs,"['panasonic', 'viera', 'tx', 'fxw', 'lcd', 'tv', 'cm', 'dvb', 'dvb', 'hdmi', 'eek', 'tx', 'fxw']"
1,TVs,"['sony', 'tv', 'kd', 'xf', 'kd', 'xf']"
1,TVs,"['kd', 'xf', 'baep']"
1,TVs,"['lg', 'tv', 'led', 'uk', 'uk', 'plb']"
1,TVs,"['lg', 'electronics', 'uk', 'world', 'cup', 'fernseher']"
1,TVs,"['sony', 'kd', 'xf', 'inch', 'uhd', 'tv']"
1,TVs,"['sony', 'kd', 'xf', 'inch', 'uhd', 'tv']"
1,TVs,"['sony', 'kd', 'xf', 'bu', 'led', 'television']"
1,TVs,"['ferguson', 'fp', 'ansmt', 'uhd', 'android', 'smart', 'tv', 'integrated', 'soundbar', 'brushed', 'black']"
1,TVs,"['mixed', 'akcija', 'jaunums', 'philips', 'ultra', 'hd', 'smarttv', 'natural', 'motion', 'hz', 'fr', 'tv', 'pus']"
1,TVs,"['philips', 'pus', 'inch', 'ultra', 'hd', 'android', 'smart', 'tv', 'hdr', 'plus', 'sided', 'ambilight', 'light', 'silver', 'model']"
1,TVs,"['philips', 'pus', 'inch', 'ultra', 'hd', 'android', 'smart', 'tv', 'hdr', 'plus', 'sided', 'ambilight', 'light', 'silver', 'model']"
1,TVs,"['philips', 'pus', 'inch', 'ultra', 'hd', 'android', 'smart', 'tv', 'hdr', 'plus', 'sided', 'ambilight', 'built', 'soundbar', 'dark', 'silver', 'model']"
1,TVs,"['mixed', 'akcija', 'philips', 'ultra', 'hd', 'androidtv', 'ambilight', 'perfect', 'picture', 'engine', 'visible', 'sound', 'ppi', 'led', 'tv', 'pus']"
1,TVs,"['philips', 'pus', 'inch', 'ultra', 'hd', 'android', 'smart', 'tv', 'hdr', 'plus', 'sided', 'ambilight', 'built', 'soundbar', 'dark', 'silver', 'model']"
1,TVs,"['samsung', 'qe', 'fna', 'qled', 'ultra', 'hd', 'certified', 'hdr', 'smart', 'tv']"
1,TVs,"['samsung', 'qe', 'fna', 'hdr', 'flat', 'qled', 'tv', 'supreme', 'motion']"
1,TVs,"['samsung', 'qe', 'fn', 'qled', 'television']"
1,TVs,"['linsar', 'hdr', 'uhd', 'smart', 'led']"
1,TVs,"['linsar', 'hdr', 'uhd', 'smart', 'led', 'tv', 'black']"
1,TVs,"['lg', 'uv', 'uv', 'series', 'pro', 'idiom', 'led', 'tv']"
1,TVs,"['lg', 'uv', 'cm', 'pixels', 'led', 'smart', 'tv', 'wi', 'fi']"
1,TVs,"['lg', 'hospitality', 'display', 'uv', 'led', 'tv', 'cm', 'silber']"
1,TVs,"['lg', 'hospitality', 'display', 'uv', 'led', 'tv', 'cm', 'silber']"
1,TVs,"['lg', 'uv', 'display', 'diagonal', 'cm', 'display', 'resolution']"
1,TVs,"['lg', 'lv', 'cm', 'pixels', 'full', 'hd', 'direct', 'led']"
1,TVs,"['lg', 'hospitality', 'display', 'lv', 'led', 'tv', 'cm', 'schwarz']"
1,TVs,"['lg', 'hospitality', 'display', 'lv', 'led', 'tv', 'cm', 'schwarz']"
1,TVs,"['lg', 'hospitality', 'display', 'lv', 'lcd', 'tv', 'cm', 'schwarz']"
1,TVs,"['lg', 'hospitality', 'display', 'lv', 'lcd', 'tv', 'cm', 'schwarz']"
1,TVs,"['lg', 'zoll', 'full', 'hd', 'schwarz', 'led', 'fernseher', 'px', 'direct', 'led', 'usb', 'rs', 'rms', 'vesa', 'mm', 'kg', 'black', 'eek', 'lv']"
1,TVs,"['samsung', 'ue', 'curved', 'full', 'hd', 'pqi', 'smart', 'led', 'tv', 'dark', 'silve']"
1,TVs,"['samsung', 'inch', 'smart', 'full', 'hd', 'curved', 'tv', 'dark', 'titan']"
1,TVs,"['samsung', 'inch', 'smart', 'full', 'hd', 'curved', 'tv', 'dark', 'titan']"
1,TVs,"['samsung', 'ue', 'series', 'smart', 'curved', 'full', 'hd', 'led', 'tv']"
1,TVs,"['kdl', 'baep', 'led', 'tv', 'cm', 'black']"
1,TVs,"['hisense', 'uk', 'inch', 'uhd', 'smart', 'tv', 'silver', 'model']"
1,TVs,"['hisense', 'uk', 'inch', 'uhd', 'smart', 'tv', 'silver', 'model']"
1,TVs,"['cello', 'ansmt', 'inch', 'android', 'smart', 'led', 'curve', 'screen', 'tv', 'wi', 'fi', 'freeview', 'hd']"
1,TVs,"['cello', 'ansmt', 'cm', 'pixels', 'led', 'smart', 'tv']"
1,TVs,"['cello', 'ansmt', 'ansmt', 'mw']"
1,TVs,"['samsung', 'ue', 'series', 'black', 'curved', 'full', 'hd', 'smart', 'tv']"
1,TVs,"['samsung', 'ue', 'curved', 'full', 'hd', 'pqi', 'smart', 'led', 'tv', 'dark', 'silve']"
1,TVs,"['samsung', 'inch', 'smart', 'full', 'hd', 'curved', 'tv']"
1,TVs,"['cm', 'led', 'dvb', 'wireless', 'lan', 'hdmi']"
1,TVs,"['samsung', 'ue', 'ak', 'series', 'led', 'tv']"
1,TVs,"['samsung', 'ue', 'ak', 'cm', 'curved', 'screen', 'led', 'lcd', 'tv']"
1,TVs,"['sony', 'fw', 'xe', 'cm', 'lcd', 'pixels', 'cd']"
1,TVs,"['sony', 'fw', 'xe', 'large', 'format', 'display']"
1,TVs,"['sony', 'fw', 'xe']"
1,TVs,"['sony', 'bravia', 'kdl']"
1,TVs,"['sony', 'cm', 'hd', 'ready', 'tv', 'triple', 'tuner', 'smart', 'tv']"
1,TVs,"['sony', 'kdl', 'zoll', 'hd', 'smart', 'tv', 'wlan', 'schwarz']"
1,TVs,"['samsung', 'ue', 'mu', 'series', 'led', 'tv']"
1,TVs,"['samsung', 'mu', 'curved', 'tv', 'ue', 'mu', 'kxxu', 'wc']"
1,TVs,"['samsung', 'ue', 'mu', 'kxxu', 'cm', 'curved', 'screen', 'led', 'lcd', 'tv']"
1,TVs,"['sony', 'bravia', 'inch', 'xe', 'ultra', 'hd', 'smart', 'hdr', 'led', 'tv']"
1,TVs,"['sony', 'kd', 'xe', 'bravia', 'xe', 'series', 'class', 'viewable', 'led', 'tv']"
1,TVs,"['sony', 'bravia', 'xe', 'kd', 'xe', 'cm', 'led', 'lcd', 'tv']"
1,TVs,"['samsung', 'ue', 'mu', 'series', 'led', 'tv']"
1,TVs,"['samsung', 'ue', 'mu', 'kxxu', 'uhd', 'smart', 'television']"
1,TVs,"['samsung', 'ue', 'mu', 'kxxu', 'cm', 'led', 'lcd', 'tv']"
1,TVs,"['lg', 'oled', 'signature', 'inch', 'oled', 'tv', 'year', 'warranty', 'via', 'regis']"
1,TVs,"['avensys', 'ex', 'display', 'lg', 'oled', 'signature', 'wallpaper', 'oled', 'tv']"
1,TVs,"['lg', 'oled', 'inch', 'hdr', 'signature', 'oled', 'tv']"
1,TVs,"['lg', 'uw', 'aeu', 'uw', 'aeu']"
1,TVs,"['lg', 'hospitality', 'display', 'uw', 'led', 'tv', 'cm', 'schwarz']"
1,TVs,"['lg', 'cm', 'klasse', 'pro', 'idiom', 'led', 'tv', 'hotel', 'gastgewerbe', 'uhd', 'hdr', 'direkt', 'beleuchtete', 'led', 'eek', 'uw']"
1,TVs,"['samsung', 'hg', 'ee', 'fk', 'series', 'led', 'tv']"
1,TVs,"['lg', 'lx', 'cm', 'pixels', 'full', 'hd', 'smart', 'tv', 'wi']"
1,TVs,"['lg', 'lx', 'lx', 'cm', 'led', 'lcd', 'tv']"
1,TVs,"['samsung', 'ue', 'ku', 'series', 'led', 'tv']"
1,TVs,"['samsung', 'ue', 'ku', 'cm', 'led', 'lcd', 'tv']"
1,TVs,"['samsung', 'ku', 'tv', 'ue', 'ku', 'uxxu', 'wc']"
1,TVs,"['lg', 'uh', 'inch', 'uhd', 'led', 'smart', 'tv', 'wifi', 'freeview', 'hd', 'hdr', 'plus']"
1,TVs,"['lg', 'uh', 'inch', 'super', 'ultra', 'hd', 'smart', 'tv', 'webos', 'model', 'silver']"
1,TVs,"['lg', 'uh', 'uh', 'series', 'led', 'tv']"
1,TVs,"['television', 'panasonic', 'tx', 'dx', 'tx', 'dx']"
1,TVs,"['sony', 'bravia', 'kdl', 'led', 'smart', 'tv']"
1,TVs,"['sony', 'kdl', 'cbu', 'led', 'smart', 'television']"
1,TVs,"['fwl', 'edge', 'led', 'backlight', 'triluminos', 'display', 'html', 'digital', 'signage', 'solution', 'ip', 'control', 'slim', 'bezel', 'tv', 'tuner', 'sub', 'pin', 'year', 'prime', 'support']"
1,TVs,"['sony', 'kdl', 'cbu', 'inch', 'full', 'hd', 'smart', 'tv']"
1,TVs,"['sony', 'fwl', 'full', 'hd', 'cd', 'smart', 'tv', 'black', 'hospitality', 'tv']"
1,TVs,"['bravia', 'professional', 'full', 'hd', 'colour', 'led', 'display']"
1,TVs,"['samsung', 'ue', 'inch', 'smart', 'led', 'tv']"
1,TVs,"['samsung', 'ue', 'inch', 'smart', 'led', 'tv']"
1,TVs,"['samsung', 'ue', 'akxxu', 'smart', 'full', 'hd', 'led', 'television']"
1,TVs,"['cello', 'ft', 'hd', 'ready', 'tv', 'dvd', 'player', 'freeview', 'hd']"
1,TVs,"['cello', 'hd', 'ready', 'led', 'tv', 'dvd', 'player', 'freeview']"
1,TVs,"['cello', 'dvb', 'led', 'dvb', 'full', 'hd', 'led', 'tv', 'resolution', 'black', 'hdmi', 'scart', 'usb', 'vesa', 'compatible']"
1,TVs,"['cello', 'dvb', 'cm', 'led', 'lcd', 'tv']"
1,TVs,"['lg', 'sk', 'super', 'uhd', 'tv']"
1,TVs,"['lg', 'sk', 'pla', 'smart', 'ultra', 'hd', 'hdr', 'led', 'tv']"
1,TVs,"['samsung', 'full', 'hd', 'led', 'tv', 'monitor', 'freeview', 'hd', 'black']"
1,TVs,"['samsung', 'led', 'tv']"
1,TVs,"['samsung', 'ex', 'led', 'tv', 'full', 'hd', 'freeview', 'hd', 'hdmi', 'usb']"
1,TVs,"['open', 'box', 'manta', 'led', 'inch', 'full', 'hd', 'led', 'tv', 'adaptor']"
1,TVs,"['manta', 'led', 'inch', 'full', 'hd', 'led', 'tv', 'adaptor']"
1,TVs,"['motorhome', 'caravan', 'boat', 'inch', 'hdr', 'led', 'digital', 'freeview', 'tv', 'volt', 'usb', 'pvr', 'media', 'divx', 'player']"
1,TVs,"['panasonic', 'tx', 'full', 'hd', 'wi', 'fi', 'black', 'metallic', 'led', 'tv']"
1,TVs,"['panasonic', 'tx', 'full', 'hd', 'wi', 'fi', 'black', 'metallic', 'led', 'tv']"
1,TVs,"['samsung', 'ex', 'hd', 'ready', 'led', 'tv', 'monitor', 'freeview', 'hd', 'media', 'player']"
1,TVs,"['samsung', 'lt', 'ex', 'xu', 'hd', 'led', 'flat', 'black', 'computer', 'monitor', 'led', 'display']"
1,TVs,"['samsung', 'lt', 'ex', 'xu', 'inch', 'led', 'tv', 'black', 'energy', 'class']"
1,TVs,"['sharp', 'lc', 'ui', 'inch', 'ultra', 'hd', 'freeview', 'hd', 'smart', 'tv']"
1,TVs,"['sharp', 'lc', 'ui', 'inch', 'ultra', 'hd', 'freeview', 'hd', 'smart', 'tv']"
1,TVs,"['lg', 'hospitality', 'display', 'lv', 'lcd', 'tv', 'cm', 'schwarz']"
1,TVs,"['lg', 'hospitality', 'display', 'lv', 'lcd', 'tv', 'cm', 'schwarz']"
1,TVs,"['television', 'samsung', 'ue', 'nu', 'uxxh', 'ue', 'nu', 'uxxh']"
1,TVs,"['ue', 'nu', 'uxxh']"
1,TVs,"['sharp', 'lc', 'cfg', 'inch', 'full', 'hd', 'smart', 'led', 'tv']"
1,TVs,"['sharp', 'lc', 'cff', 'smart', 'full', 'hd', 'inch', 'led', 'tv', 'freeview', 'hd']"
1,TVs,"['cello', 'dvb', 'cm', 'led', 'lcd', 'tv', 'hdtv']"
1,TVs,"['lg', 'uj', 'inch', 'smart', 'ultra', 'hd', 'tv', 'hdr']"
1,TVs,"['panasonic', 'tx', 'full', 'hd', 'smart', 'tv', 'black', 'led', 'tv']"
1,TVs,"['panasonic', 'tx', 'full', 'hd', 'smart', 'tv', 'black', 'led', 'tv']"
1,TVs,"['cello', 'ft', 'inch', 'hd', 'ready', 'led', 'digital', 'tv', 'built', 'dvd', 'player']"
1,TVs,"['cello', 'ft', 'inch', 'hd', 'ready', 'led', 'digital', 'tv', 'built', 'dvd', 'player', 'freeview', 'hd', 'manufactured', 'uk']"
1,TVs,"['lg', 'lk', 'smart', 'hdr', 'led', 'tv']"
1,TVs,"['smart', 'tv', 'lg', 'lk', 'plb', 'full', 'hd', 'led', 'wifi', 'gris']"
1,TVs,"['samsung', 'ue', 'awx', 'hd', 'ready', 'led', 'tv', 'freeview']"
1,TVs,"['samsung', 'ue', 'led', 'freeview', 'tv', 'hd', 'ready']"
1,TVs,"['samsung', 'ue', 'awxxu', 'led', 'hd', 'ready', 'television']"
1,TVs,"['linsar', 'uhd', 'uhd', 'television', 'hdmi', 'ports', 'freeview', 'hd', 'black']"
1,TVs,"['linsar', 'dvdmk']"
1,TVs,"['ue', 'nu', 'uxxh']"
1,TVs,"['television', 'samsung', 'ue', 'nu', 'uxxh', 'ue', 'nu', 'uxxh']"
1,TVs,"['samsung', 'ue', 'nu', 'uhd', 'smart', 'tv']"
1,TVs,"['lg', 'uj', 'inch', 'ultra', 'hd', 'smart', 'led', 'tv', 'freeview', 'play']"
1,TVs,"['lg', 'dp', 'ntscpal', 'dolby', 'digital', 'avchddivxdivx', 'hdh', 'mpeg', 'mpe']"
1,TVs,"['lg', 'uj', 'inch', 'ultra', 'hd', 'hdr', 'smart', 'led', 'tv', 'model']"
1,TVs,"['television', 'samsung', 'ue', 'nu', 'uxxh', 'ue', 'nu', 'uxxh']"
1,TVs,"['ue', 'nu', 'uxxh']"
1,TVs,"['philips', 'hfl', 'commercial', 'tv']"
1,TVs,"['philips', 'hfl', 'commercial', 'tv']"
1,TVs,"['philips', 'tv', 'led', 'tv', 'metallic', 'silver']"
1,TVs,"['sharp', 'lc', 'cfg', 'inch', 'full', 'hd', 'smart', 'led', 'tv']"
1,TVs,"['sharp', 'inch', 'lc', 'cfg', 'smart', 'full', 'hd', 'led', 'tv', 'freeview', 'hd']"
1,TVs,"['samsung', 'ue', 'nu', 'smart', 'ultra', 'hd', 'hdr', 'led', 'tv']"
1,TVs,"['samsung', 'black', 'nu', 'dynamic', 'crystal', 'colour', 'ultra', 'hd', 'certified', 'hdr', 'smart', 'tv', 'ue', 'nu', 'txxu']"
1,TVs,"['techwood', 'led', 'tv', 'black']"
1,TVs,"['techwood', 'ao', 'usb', 'inch', 'ultra', 'hd', 'tv', 'rated']"
1,TVs,"['sharp', 'led', 'tv', 'lc', 'dhf', 'dvd', 'combi', 'freeview', 'hd', 'media', 'player', 'record']"
1,TVs,"['sharp', 'lc', 'dhf', 'inch', 'tv']"
1,TVs,"['panasonic', 'led', 'tv', 'black']"
1,TVs,"['panasonic', 'tx', 'hd', 'ready', 'led', 'tv', 'freeview', 'hd', 'model', 'black']"
1,TVs,"['panasonic', 'tx', 'led', 'tv']"
1,TVs,"['samsung', 'inch', 'full', 'hd', 'ready', 'tv']"
1,TVs,"['samsung', 'ue', 'ak', 'cm', 'full', 'hd', 'pixels', 'led']"
1,TVs,"['samsung', 'inch', 'full', 'hd', 'tv']"
1,TVs,"['cms', 'ergo', 'cmserg']"
1,TVs,"['samsung', 'ue', 'ak', 'series', 'led', 'tv']"
1,TVs,"['lg', 'uk', 'plc', 'smart', 'ultra', 'hd', 'hdr', 'led', 'tv']"
1,TVs,"['jvc', 'lt', 'uhd', 'smart', 'led', 'tv', 'freeviewhd', 'wifi']"
1,TVs,"['jvc', 'lt', 'smart', 'ultra', 'hd', 'hdr', 'led', 'tv']"
1,TVs,"['toshiba', 'db', 'led', 'tv', 'freeview', 'play']"
1,TVs,"['toshiba', 'db', 'inch', 'ultra', 'hd', 'smart', 'led', 'wlan', 'tv', 'freeview', 'play', 'black', 'tv', 'chrome', 'surround', 'model']"
